season_day,dteday,hour,casual_hour,registered_hour,count_hour,count_day,time_group
springer,2012-02-17,19,16,266,282,4154,19:00 - 20:59
springer,2012-02-17,20,13,158,171,4154,19:00 - 20:59
springer,2012-02-17,21,15,114,129,4154,21:00 - 22:59
springer,2012-02-17,22,15,92,107,4154,21:00 - 22:59
springer,2012-02-17,23,10,72,82,4154,23:00 - 24:59
springer,2012-02-18,0,5,81,86,4318,
springer,2012-02-18,1,7,38,45,4318,01:00 - 02:59
springer,2012-02-18,2,6,39,45,4318,01:00 - 02:59
springer,2012-02-18,3,3,15,18,4318,03:00 - 04:59
springer,2012-02-18,4,3,4,7,4318,03:00 - 04:59
springer,2012-02-18,5,0,1,1,4318,05:00 - 06:59
springer,2012-02-18,6,1,8,9,4318,05:00 - 06:59
springer,2012-02-18,7,8,33,41,4318,07:00 - 08:59
springer,2012-02-18,8,10,92,102,4318,07:00 - 08:59
springer,2012-02-18,9,22,116,138,4318,09:00 - 10:59
springer,2012-02-18,10,48,157,205,4318,09:00 - 10:59
springer,2012-02-18,11,102,184,286,4318,11:00 - 12:59
springer,2012-02-18,12,128,241,369,4318,11:00 - 12:59
springer,2012-02-18,13,165,219,384,4318,13:00 - 14:59
springer,2012-02-18,14,183,244,427,4318,13:00 - 14:59
springer,2012-02-18,15,229,270,499,4318,15:00 - 16:59
springer,2012-02-18,16,186,218,404,4318,15:00 - 16:59
springer,2012-02-18,17,142,222,364,4318,17:00 - 18:59
springer,2012-02-18,18,70,176,246,4318,17:00 - 18:59
springer,2012-02-18,19,38,150,188,4318,19:00 - 20:59
springer,2012-02-18,20,25,123,148,4318,19:00 - 20:59
springer,2012-02-18,21,25,89,114,4318,21:00 - 22:59
springer,2012-02-18,22,17,101,118,4318,21:00 - 22:59
springer,2012-02-18,23,12,62,74,4318,23:00 - 24:59
springer,2012-02-19,0,9,65,74,2689,
springer,2012-02-19,1,10,62,72,2689,01:00 - 02:59
springer,2012-02-19,2,3,45,48,2689,01:00 - 02:59
springer,2012-02-19,3,3,12,15,2689,03:00 - 04:59
springer,2012-02-19,4,0,3,3,2689,03:00 - 04:59
springer,2012-02-19,5,1,1,2,2689,05:00 - 06:59
springer,2012-02-19,6,0,5,5,2689,05:00 - 06:59
springer,2012-02-19,7,2,12,14,2689,07:00 - 08:59
springer,2012-02-19,8,8,48,56,2689,07:00 - 08:59
springer,2012-02-19,9,20,73,93,2689,09:00 - 10:59
springer,2012-02-19,10,49,142,191,2689,09:00 - 10:59
springer,2012-02-19,11,82,144,226,2689,11:00 - 12:59
springer,2012-02-19,12,71,184,255,2689,11:00 - 12:59
springer,2012-02-19,13,64,197,261,2689,13:00 - 14:59
springer,2012-02-19,14,48,189,237,2689,13:00 - 14:59
springer,2012-02-19,15,85,168,253,2689,15:00 - 16:59
springer,2012-02-19,16,62,150,212,2689,15:00 - 16:59
springer,2012-02-19,17,22,135,157,2689,17:00 - 18:59
springer,2012-02-19,18,23,144,167,2689,17:00 - 18:59
springer,2012-02-19,19,18,101,119,2689,19:00 - 20:59
springer,2012-02-19,20,22,81,103,2689,19:00 - 20:59
springer,2012-02-19,21,3,33,36,2689,21:00 - 22:59
springer,2012-02-19,22,8,47,55,2689,21:00 - 22:59
springer,2012-02-19,23,5,30,35,2689,23:00 - 24:59
springer,2012-02-20,0,5,36,41,3129,
springer,2012-02-20,1,3,12,15,3129,01:00 - 02:59
springer,2012-02-20,2,1,19,20,3129,01:00 - 02:59
springer,2012-02-20,3,0,8,8,3129,03:00 - 04:59
springer,2012-02-20,5,0,6,6,3129,05:00 - 06:59
springer,2012-02-20,6,1,9,10,3129,05:00 - 06:59
springer,2012-02-20,7,2,42,44,3129,07:00 - 08:59
springer,2012-02-20,8,9,111,120,3129,07:00 - 08:59
springer,2012-02-20,9,12,98,110,3129,09:00 - 10:59
springer,2012-02-20,10,30,113,143,3129,09:00 - 10:59
springer,2012-02-20,11,45,163,208,3129,11:00 - 12:59
springer,2012-02-20,12,65,216,281,3129,11:00 - 12:59
springer,2012-02-20,13,66,246,312,3129,13:00 - 14:59
springer,2012-02-20,14,57,206,263,3129,13:00 - 14:59
springer,2012-02-20,15,54,235,289,3129,15:00 - 16:59
springer,2012-02-20,16,64,216,280,3129,15:00 - 16:59
springer,2012-02-20,17,27,226,253,3129,17:00 - 18:59
springer,2012-02-20,18,27,215,242,3129,17:00 - 18:59
springer,2012-02-20,19,8,164,172,3129,19:00 - 20:59
springer,2012-02-20,20,9,117,126,3129,19:00 - 20:59
springer,2012-02-20,21,8,90,98,3129,21:00 - 22:59
springer,2012-02-20,22,9,53,62,3129,21:00 - 22:59
springer,2012-02-20,23,0,26,26,3129,23:00 - 24:59
springer,2012-02-21,0,1,11,12,3777,
springer,2012-02-21,1,0,7,7,3777,01:00 - 02:59
springer,2012-02-21,2,0,3,3,3777,01:00 - 02:59
springer,2012-02-21,4,0,2,2,3777,03:00 - 04:59
springer,2012-02-21,5,0,15,15,3777,05:00 - 06:59
springer,2012-02-21,6,3,83,86,3777,05:00 - 06:59
springer,2012-02-21,7,6,273,279,3777,07:00 - 08:59
springer,2012-02-21,8,5,459,464,3777,07:00 - 08:59
springer,2012-02-21,9,6,211,217,3777,09:00 - 10:59
springer,2012-02-21,10,8,77,85,3777,09:00 - 10:59
springer,2012-02-21,11,5,81,86,3777,11:00 - 12:59
springer,2012-02-21,12,16,147,163,3777,11:00 - 12:59
springer,2012-02-21,13,8,123,131,3777,13:00 - 14:59
springer,2012-02-21,14,16,108,124,3777,13:00 - 14:59
springer,2012-02-21,15,23,137,160,3777,15:00 - 16:59
springer,2012-02-21,16,14,240,254,3777,15:00 - 16:59
springer,2012-02-21,17,21,411,432,3777,17:00 - 18:59
springer,2012-02-21,18,11,414,425,3777,17:00 - 18:59
springer,2012-02-21,19,5,299,304,3777,19:00 - 20:59
springer,2012-02-21,20,4,223,227,3777,19:00 - 20:59
springer,2012-02-21,21,7,147,154,3777,21:00 - 22:59
springer,2012-02-21,22,3,97,100,3777,21:00 - 22:59
springer,2012-02-21,23,1,46,47,3777,23:00 - 24:59
springer,2012-02-22,0,5,19,24,4773,
springer,2012-02-22,1,3,4,7,4773,01:00 - 02:59
springer,2012-02-22,2,1,5,6,4773,01:00 - 02:59
springer,2012-02-22,3,1,3,4,4773,03:00 - 04:59
springer,2012-02-22,4,0,2,2,4773,03:00 - 04:59
springer,2012-02-22,5,1,29,30,4773,05:00 - 06:59
springer,2012-02-22,6,5,85,90,4773,05:00 - 06:59
springer,2012-02-22,7,10,292,302,4773,07:00 - 08:59
springer,2012-02-22,8,9,567,576,4773,07:00 - 08:59
springer,2012-02-22,9,11,241,252,4773,09:00 - 10:59
springer,2012-02-22,10,17,122,139,4773,09:00 - 10:59
springer,2012-02-22,11,22,149,171,4773,11:00 - 12:59
springer,2012-02-22,12,21,186,207,4773,11:00 - 12:59
springer,2012-02-22,13,15,175,190,4773,13:00 - 14:59
springer,2012-02-22,14,35,142,177,4773,13:00 - 14:59
springer,2012-02-22,15,34,161,195,4773,15:00 - 16:59
springer,2012-02-22,16,30,268,298,4773,15:00 - 16:59
springer,2012-02-22,17,43,486,529,4773,17:00 - 18:59
springer,2012-02-22,18,42,483,525,4773,17:00 - 18:59
springer,2012-02-22,19,22,305,327,4773,19:00 - 20:59
springer,2012-02-22,20,25,249,274,4773,19:00 - 20:59
springer,2012-02-22,21,19,220,239,4773,21:00 - 22:59
springer,2012-02-22,22,18,129,147,4773,21:00 - 22:59
springer,2012-02-22,23,5,57,62,4773,23:00 - 24:59
springer,2012-02-23,0,12,30,42,5062,
springer,2012-02-23,1,3,12,15,5062,01:00 - 02:59
springer,2012-02-23,2,5,4,9,5062,01:00 - 02:59
springer,2012-02-23,3,2,4,6,5062,03:00 - 04:59
springer,2012-02-23,4,0,1,1,5062,03:00 - 04:59
springer,2012-02-23,5,2,30,32,5062,05:00 - 06:59
springer,2012-02-23,6,3,88,91,5062,05:00 - 06:59
springer,2012-02-23,7,9,317,326,5062,07:00 - 08:59
springer,2012-02-23,8,11,549,560,5062,07:00 - 08:59
springer,2012-02-23,9,14,228,242,5062,09:00 - 10:59
springer,2012-02-23,10,41,107,148,5062,09:00 - 10:59
springer,2012-02-23,11,54,128,182,5062,11:00 - 12:59
springer,2012-02-23,12,25,199,224,5062,11:00 - 12:59
springer,2012-02-23,13,30,188,218,5062,13:00 - 14:59
springer,2012-02-23,14,36,156,192,5062,13:00 - 14:59
springer,2012-02-23,15,46,171,217,5062,15:00 - 16:59
springer,2012-02-23,16,45,298,343,5062,15:00 - 16:59
springer,2012-02-23,17,49,561,610,5062,17:00 - 18:59
springer,2012-02-23,18,36,486,522,5062,17:00 - 18:59
springer,2012-02-23,19,20,349,369,5062,19:00 - 20:59
springer,2012-02-23,20,23,246,269,5062,19:00 - 20:59
springer,2012-02-23,21,17,205,222,5062,21:00 - 22:59
springer,2012-02-23,22,19,118,137,5062,21:00 - 22:59
springer,2012-02-23,23,14,71,85,5062,23:00 - 24:59
springer,2012-02-24,0,12,34,46,3487,
springer,2012-02-24,1,3,15,18,3487,01:00 - 02:59
springer,2012-02-24,2,1,4,5,3487,01:00 - 02:59
springer,2012-02-24,3,0,5,5,3487,03:00 - 04:59
springer,2012-02-24,4,0,2,2,3487,03:00 - 04:59
springer,2012-02-24,5,1,25,26,3487,05:00 - 06:59
springer,2012-02-24,6,2,80,82,3487,05:00 - 06:59
springer,2012-02-24,7,7,265,272,3487,07:00 - 08:59
springer,2012-02-24,8,17,452,469,3487,07:00 - 08:59
springer,2012-02-24,9,15,229,244,3487,09:00 - 10:59
springer,2012-02-24,10,22,119,141,3487,09:00 - 10:59
springer,2012-02-24,11,27,136,163,3487,11:00 - 12:59
springer,2012-02-24,12,27,201,228,3487,11:00 - 12:59
springer,2012-02-24,13,30,153,183,3487,13:00 - 14:59
springer,2012-02-24,14,5,26,31,3487,13:00 - 14:59
springer,2012-02-24,15,11,83,94,3487,15:00 - 16:59
springer,2012-02-24,16,12,166,178,3487,15:00 - 16:59
springer,2012-02-24,17,14,242,256,3487,17:00 - 18:59
springer,2012-02-24,18,11,289,300,3487,17:00 - 18:59
springer,2012-02-24,19,6,227,233,3487,19:00 - 20:59
springer,2012-02-24,20,8,159,167,3487,19:00 - 20:59
springer,2012-02-24,21,1,151,152,3487,21:00 - 22:59
springer,2012-02-24,22,4,102,106,3487,21:00 - 22:59
springer,2012-02-24,23,10,76,86,3487,23:00 - 24:59
springer,2012-02-25,0,5,56,61,2732,
springer,2012-02-25,1,4,42,46,2732,01:00 - 02:59
springer,2012-02-25,2,1,37,38,2732,01:00 - 02:59
springer,2012-02-25,3,0,7,7,2732,03:00 - 04:59
springer,2012-02-25,4,0,2,2,2732,03:00 - 04:59
springer,2012-02-25,5,0,3,3,2732,05:00 - 06:59
springer,2012-02-25,6,1,12,13,2732,05:00 - 06:59
springer,2012-02-25,7,3,20,23,2732,07:00 - 08:59
springer,2012-02-25,8,3,90,93,2732,07:00 - 08:59
springer,2012-02-25,9,15,107,122,2732,09:00 - 10:59
springer,2012-02-25,10,24,159,183,2732,09:00 - 10:59
springer,2012-02-25,11,23,187,210,2732,11:00 - 12:59
springer,2012-02-25,12,41,217,258,2732,11:00 - 12:59
springer,2012-02-25,13,48,178,226,2732,13:00 - 14:59
springer,2012-02-25,14,35,181,216,2732,13:00 - 14:59
springer,2012-02-25,15,21,211,232,2732,15:00 - 16:59
springer,2012-02-25,16,32,163,195,2732,15:00 - 16:59
springer,2012-02-25,17,16,143,159,2732,17:00 - 18:59
springer,2012-02-25,18,7,126,133,2732,17:00 - 18:59
springer,2012-02-25,19,12,137,149,2732,19:00 - 20:59
springer,2012-02-25,20,10,95,105,2732,19:00 - 20:59
springer,2012-02-25,21,5,80,85,2732,21:00 - 22:59
springer,2012-02-25,22,4,78,82,2732,21:00 - 22:59
springer,2012-02-25,23,7,84,91,2732,23:00 - 24:59
springer,2012-02-26,0,7,63,70,3389,
springer,2012-02-26,1,5,50,55,3389,01:00 - 02:59
springer,2012-02-26,2,5,37,42,3389,01:00 - 02:59
springer,2012-02-26,3,0,21,21,3389,03:00 - 04:59
springer,2012-02-26,4,1,5,6,3389,03:00 - 04:59
springer,2012-02-26,5,0,5,5,3389,05:00 - 06:59
springer,2012-02-26,6,0,2,2,3389,05:00 - 06:59
springer,2012-02-26,7,2,20,22,3389,07:00 - 08:59
springer,2012-02-26,8,2,57,59,3389,07:00 - 08:59
springer,2012-02-26,9,11,76,87,3389,09:00 - 10:59
springer,2012-02-26,10,27,161,188,3389,09:00 - 10:59
springer,2012-02-26,11,43,184,227,3389,11:00 - 12:59
springer,2012-02-26,12,49,256,305,3389,11:00 - 12:59
springer,2012-02-26,13,58,267,325,3389,13:00 - 14:59
springer,2012-02-26,14,68,263,331,3389,13:00 - 14:59
springer,2012-02-26,15,72,281,353,3389,15:00 - 16:59
springer,2012-02-26,16,64,275,339,3389,15:00 - 16:59
springer,2012-02-26,17,46,241,287,3389,17:00 - 18:59
springer,2012-02-26,18,17,199,216,3389,17:00 - 18:59
springer,2012-02-26,19,13,130,143,3389,19:00 - 20:59
springer,2012-02-26,20,9,79,88,3389,19:00 - 20:59
springer,2012-02-26,21,8,75,83,3389,21:00 - 22:59
springer,2012-02-26,22,3,68,71,3389,21:00 - 22:59
springer,2012-02-26,23,5,59,64,3389,23:00 - 24:59
springer,2012-02-27,0,2,27,29,4322,
springer,2012-02-27,1,0,6,6,4322,01:00 - 02:59
springer,2012-02-27,2,0,4,4,4322,01:00 - 02:59
springer,2012-02-27,3,0,2,2,4322,03:00 - 04:59
springer,2012-02-27,4,0,1,1,4322,03:00 - 04:59
springer,2012-02-27,5,0,16,16,4322,05:00 - 06:59
springer,2012-02-27,6,1,89,90,4322,05:00 - 06:59
springer,2012-02-27,7,2,278,280,4322,07:00 - 08:59
springer,2012-02-27,8,14,514,528,4322,07:00 - 08:59
springer,2012-02-27,9,11,219,230,4322,09:00 - 10:59
springer,2012-02-27,10,16,88,104,4322,09:00 - 10:59
springer,2012-02-27,11,11,92,103,4322,11:00 - 12:59
springer,2012-02-27,12,13,164,177,4322,11:00 - 12:59
springer,2012-02-27,13,23,159,182,4322,13:00 - 14:59
springer,2012-02-27,14,24,134,158,4322,13:00 - 14:59
springer,2012-02-27,15,24,150,174,4322,15:00 - 16:59
springer,2012-02-27,16,20,266,286,4322,15:00 - 16:59
springer,2012-02-27,17,26,503,529,4322,17:00 - 18:59
springer,2012-02-27,18,10,517,527,4322,17:00 - 18:59
springer,2012-02-27,19,16,318,334,4322,19:00 - 20:59
springer,2012-02-27,20,11,208,219,4322,19:00 - 20:59
springer,2012-02-27,21,14,181,195,4322,21:00 - 22:59
springer,2012-02-27,22,9,83,92,4322,21:00 - 22:59
springer,2012-02-27,23,6,50,56,4322,23:00 - 24:59
springer,2012-02-28,0,0,10,10,4363,
springer,2012-02-28,1,0,6,6,4363,01:00 - 02:59
springer,2012-02-28,2,1,2,3,4363,01:00 - 02:59
springer,2012-02-28,3,0,6,6,4363,03:00 - 04:59
springer,2012-02-28,4,0,2,2,4363,03:00 - 04:59
springer,2012-02-28,5,1,20,21,4363,05:00 - 06:59
springer,2012-02-28,6,1,100,101,4363,05:00 - 06:59
springer,2012-02-28,7,12,313,325,4363,07:00 - 08:59
springer,2012-02-28,8,16,543,559,4363,07:00 - 08:59
springer,2012-02-28,9,7,225,232,4363,09:00 - 10:59
springer,2012-02-28,10,14,118,132,4363,09:00 - 10:59
springer,2012-02-28,11,8,155,163,4363,11:00 - 12:59
springer,2012-02-28,12,19,164,183,4363,11:00 - 12:59
springer,2012-02-28,13,16,174,190,4363,13:00 - 14:59
springer,2012-02-28,14,13,121,134,4363,13:00 - 14:59
springer,2012-02-28,15,17,149,166,4363,15:00 - 16:59
springer,2012-02-28,16,17,270,287,4363,15:00 - 16:59
springer,2012-02-28,17,33,497,530,4363,17:00 - 18:59
springer,2012-02-28,18,17,432,449,4363,17:00 - 18:59
springer,2012-02-28,19,15,291,306,4363,19:00 - 20:59
springer,2012-02-28,20,2,202,204,4363,19:00 - 20:59
springer,2012-02-28,21,10,178,188,4363,21:00 - 22:59
springer,2012-02-28,22,6,95,101,4363,21:00 - 22:59
springer,2012-02-28,23,4,61,65,4363,23:00 - 24:59
springer,2012-02-29,0,2,30,32,1834,
springer,2012-02-29,1,0,6,6,1834,01:00 - 02:59
springer,2012-02-29,2,0,4,4,1834,01:00 - 02:59
springer,2012-02-29,3,0,2,2,1834,03:00 - 04:59
springer,2012-02-29,5,0,29,29,1834,05:00 - 06:59
springer,2012-02-29,6,4,100,104,1834,05:00 - 06:59
springer,2012-02-29,7,11,242,253,1834,07:00 - 08:59
springer,2012-02-29,8,2,114,116,1834,07:00 - 08:59
springer,2012-02-29,9,5,33,38,1834,09:00 - 10:59
springer,2012-02-29,10,0,10,10,1834,09:00 - 10:59
springer,2012-02-29,11,1,9,10,1834,11:00 - 12:59
springer,2012-02-29,12,1,69,70,1834,11:00 - 12:59
springer,2012-02-29,13,4,72,76,1834,13:00 - 14:59
springer,2012-02-29,14,2,54,56,1834,13:00 - 14:59
springer,2012-02-29,15,3,87,90,1834,15:00 - 16:59
springer,2012-02-29,16,5,162,167,1834,15:00 - 16:59
springer,2012-02-29,17,7,246,253,1834,17:00 - 18:59
springer,2012-02-29,18,11,181,192,1834,17:00 - 18:59
springer,2012-02-29,19,0,102,102,1834,19:00 - 20:59
springer,2012-02-29,20,2,95,97,1834,19:00 - 20:59
springer,2012-02-29,21,0,39,39,1834,21:00 - 22:59
springer,2012-02-29,22,2,53,55,1834,21:00 - 22:59
springer,2012-02-29,23,3,30,33,1834,23:00 - 24:59
springer,2012-03-01,0,1,10,11,4990,
springer,2012-03-01,1,0,12,12,4990,01:00 - 02:59
springer,2012-03-01,2,0,6,6,4990,01:00 - 02:59
springer,2012-03-01,3,0,3,3,4990,03:00 - 04:59
springer,2012-03-01,4,0,5,5,4990,03:00 - 04:59
springer,2012-03-01,5,0,18,18,4990,05:00 - 06:59
springer,2012-03-01,6,2,107,109,4990,05:00 - 06:59
springer,2012-03-01,7,8,296,304,4990,07:00 - 08:59
springer,2012-03-01,8,15,579,594,4990,07:00 - 08:59
springer,2012-03-01,9,5,281,286,4990,09:00 - 10:59
springer,2012-03-01,10,11,122,133,4990,09:00 - 10:59
springer,2012-03-01,11,19,149,168,4990,11:00 - 12:59
springer,2012-03-01,12,16,204,220,4990,11:00 - 12:59
springer,2012-03-01,13,24,187,211,4990,13:00 - 14:59
springer,2012-03-01,14,37,174,211,4990,13:00 - 14:59
springer,2012-03-01,15,31,192,223,4990,15:00 - 16:59
springer,2012-03-01,16,38,323,361,4990,15:00 - 16:59
springer,2012-03-01,17,49,551,600,4990,17:00 - 18:59
springer,2012-03-01,18,27,498,525,4990,17:00 - 18:59
springer,2012-03-01,19,11,317,328,4990,19:00 - 20:59
springer,2012-03-01,20,12,242,254,4990,19:00 - 20:59
springer,2012-03-01,21,7,190,197,4990,21:00 - 22:59
springer,2012-03-01,22,3,123,126,4990,21:00 - 22:59
springer,2012-03-01,23,9,76,85,4990,23:00 - 24:59
springer,2012-03-02,0,1,45,46,3194,
springer,2012-03-02,1,2,18,20,3194,01:00 - 02:59
springer,2012-03-02,2,2,4,6,3194,01:00 - 02:59
springer,2012-03-02,3,0,3,3,3194,03:00 - 04:59
springer,2012-03-02,4,0,2,2,3194,03:00 - 04:59
springer,2012-03-02,5,0,24,24,3194,05:00 - 06:59
springer,2012-03-02,6,4,88,92,3194,05:00 - 06:59
springer,2012-03-02,7,4,258,262,3194,07:00 - 08:59
springer,2012-03-02,8,16,533,549,3194,07:00 - 08:59
springer,2012-03-02,9,15,299,314,3194,09:00 - 10:59
springer,2012-03-02,10,14,118,132,3194,09:00 - 10:59
springer,2012-03-02,11,40,154,194,3194,11:00 - 12:59
springer,2012-03-02,12,40,194,234,3194,11:00 - 12:59
springer,2012-03-02,13,31,191,222,3194,13:00 - 14:59
springer,2012-03-02,14,29,176,205,3194,13:00 - 14:59
springer,2012-03-02,15,5,73,78,3194,15:00 - 16:59
springer,2012-03-02,16,1,49,50,3194,15:00 - 16:59
springer,2012-03-02,17,5,123,128,3194,17:00 - 18:59
springer,2012-03-02,18,6,154,160,3194,17:00 - 18:59
springer,2012-03-02,19,12,162,174,3194,19:00 - 20:59
springer,2012-03-02,20,7,93,100,3194,19:00 - 20:59
springer,2012-03-02,21,2,99,101,3194,21:00 - 22:59
springer,2012-03-02,22,6,69,75,3194,21:00 - 22:59
springer,2012-03-02,23,4,19,23,3194,23:00 - 24:59
springer,2012-03-03,0,1,21,22,4066,
springer,2012-03-03,1,0,44,44,4066,01:00 - 02:59
springer,2012-03-03,2,4,34,38,4066,01:00 - 02:59
springer,2012-03-03,3,1,20,21,4066,03:00 - 04:59
springer,2012-03-03,4,0,2,2,4066,03:00 - 04:59
springer,2012-03-03,5,1,1,2,4066,05:00 - 06:59
springer,2012-03-03,6,1,6,7,4066,05:00 - 06:59
springer,2012-03-03,7,2,14,16,4066,07:00 - 08:59
springer,2012-03-03,8,2,46,48,4066,07:00 - 08:59
springer,2012-03-03,9,7,87,94,4066,09:00 - 10:59
springer,2012-03-03,10,31,137,168,4066,09:00 - 10:59
springer,2012-03-03,11,33,181,214,4066,11:00 - 12:59
springer,2012-03-03,12,47,252,299,4066,11:00 - 12:59
springer,2012-03-03,13,87,252,339,4066,13:00 - 14:59
springer,2012-03-03,14,151,279,430,4066,13:00 - 14:59
springer,2012-03-03,15,145,254,399,4066,15:00 - 16:59
springer,2012-03-03,16,167,300,467,4066,15:00 - 16:59
springer,2012-03-03,17,106,279,385,4066,17:00 - 18:59
springer,2012-03-03,18,53,250,303,4066,17:00 - 18:59
springer,2012-03-03,19,34,191,225,4066,19:00 - 20:59
springer,2012-03-03,20,28,121,149,4066,19:00 - 20:59
springer,2012-03-03,21,24,130,154,4066,21:00 - 22:59
springer,2012-03-03,22,19,115,134,4066,21:00 - 22:59
springer,2012-03-03,23,12,94,106,4066,23:00 - 24:59
springer,2012-03-04,0,5,67,72,3423,
springer,2012-03-04,1,16,60,76,3423,01:00 - 02:59
springer,2012-03-04,2,14,66,80,3423,01:00 - 02:59
springer,2012-03-04,3,5,21,26,3423,03:00 - 04:59
springer,2012-03-04,4,3,11,14,3423,03:00 - 04:59
springer,2012-03-04,5,0,5,5,3423,05:00 - 06:59
springer,2012-03-04,6,0,5,5,3423,05:00 - 06:59
springer,2012-03-04,7,2,21,23,3423,07:00 - 08:59
springer,2012-03-04,8,12,54,66,3423,07:00 - 08:59
springer,2012-03-04,9,14,104,118,3423,09:00 - 10:59
springer,2012-03-04,10,31,161,192,3423,09:00 - 10:59
springer,2012-03-04,11,64,192,256,3423,11:00 - 12:59
springer,2012-03-04,12,71,256,327,3423,11:00 - 12:59
springer,2012-03-04,13,108,256,364,3423,13:00 - 14:59
springer,2012-03-04,14,106,226,332,3423,13:00 - 14:59
springer,2012-03-04,15,82,252,334,3423,15:00 - 16:59
springer,2012-03-04,16,68,231,299,3423,15:00 - 16:59
springer,2012-03-04,17,49,214,263,3423,17:00 - 18:59
springer,2012-03-04,18,20,164,184,3423,17:00 - 18:59
springer,2012-03-04,19,12,120,132,3423,19:00 - 20:59
springer,2012-03-04,20,8,80,88,3423,19:00 - 20:59
springer,2012-03-04,21,9,70,79,3423,21:00 - 22:59
springer,2012-03-04,22,9,53,62,3423,21:00 - 22:59
springer,2012-03-04,23,2,24,26,3423,23:00 - 24:59
springer,2012-03-05,0,2,15,17,3333,
springer,2012-03-05,1,3,3,6,3333,01:00 - 02:59
springer,2012-03-05,2,1,3,4,3333,01:00 - 02:59
springer,2012-03-05,3,0,1,1,3333,03:00 - 04:59
springer,2012-03-05,4,0,1,1,3333,03:00 - 04:59
springer,2012-03-05,5,1,17,18,3333,05:00 - 06:59
springer,2012-03-05,6,2,89,91,3333,05:00 - 06:59
springer,2012-03-05,7,7,253,260,3333,07:00 - 08:59
springer,2012-03-05,8,13,415,428,3333,07:00 - 08:59
springer,2012-03-05,9,11,186,197,3333,09:00 - 10:59
springer,2012-03-05,10,12,74,86,3333,09:00 - 10:59
springer,2012-03-05,11,17,86,103,3333,11:00 - 12:59
springer,2012-03-05,12,15,122,137,3333,11:00 - 12:59
springer,2012-03-05,13,11,109,120,3333,13:00 - 14:59
springer,2012-03-05,14,13,115,128,3333,13:00 - 14:59
springer,2012-03-05,15,20,110,130,3333,15:00 - 16:59
springer,2012-03-05,16,30,180,210,3333,15:00 - 16:59
springer,2012-03-05,17,11,376,387,3333,17:00 - 18:59
springer,2012-03-05,18,12,363,375,3333,17:00 - 18:59
springer,2012-03-05,19,6,220,226,3333,19:00 - 20:59
springer,2012-03-05,20,8,171,179,3333,19:00 - 20:59
springer,2012-03-05,21,4,116,120,3333,21:00 - 22:59
springer,2012-03-05,22,2,76,78,3333,21:00 - 22:59
springer,2012-03-05,23,2,29,31,3333,23:00 - 24:59
springer,2012-03-06,0,0,8,8,3956,
springer,2012-03-06,1,0,6,6,3956,01:00 - 02:59
springer,2012-03-06,2,0,4,4,3956,01:00 - 02:59
springer,2012-03-06,3,0,1,1,3956,03:00 - 04:59
springer,2012-03-06,4,0,3,3,3956,03:00 - 04:59
springer,2012-03-06,5,0,25,25,3956,05:00 - 06:59
springer,2012-03-06,6,3,99,102,3956,05:00 - 06:59
springer,2012-03-06,7,5,270,275,3956,07:00 - 08:59
springer,2012-03-06,8,14,487,501,3956,07:00 - 08:59
springer,2012-03-06,9,11,222,233,3956,09:00 - 10:59
springer,2012-03-06,10,16,113,129,3956,09:00 - 10:59
springer,2012-03-06,11,20,110,130,3956,11:00 - 12:59
springer,2012-03-06,12,9,129,138,3956,11:00 - 12:59
springer,2012-03-06,13,16,148,164,3956,13:00 - 14:59
springer,2012-03-06,14,20,116,136,3956,13:00 - 14:59
springer,2012-03-06,15,24,142,166,3956,15:00 - 16:59
springer,2012-03-06,16,22,228,250,3956,15:00 - 16:59
springer,2012-03-06,17,21,425,446,3956,17:00 - 18:59
springer,2012-03-06,18,15,442,457,3956,17:00 - 18:59
springer,2012-03-06,19,9,278,287,3956,19:00 - 20:59
springer,2012-03-06,20,3,184,187,3956,19:00 - 20:59
springer,2012-03-06,21,5,143,148,3956,21:00 - 22:59
springer,2012-03-06,22,5,101,106,3956,21:00 - 22:59
springer,2012-03-06,23,3,51,54,3956,23:00 - 24:59
springer,2012-03-07,0,3,12,15,4916,
springer,2012-03-07,1,1,4,5,4916,01:00 - 02:59
springer,2012-03-07,2,0,4,4,4916,01:00 - 02:59
springer,2012-03-07,3,1,2,3,4916,03:00 - 04:59
springer,2012-03-07,4,0,3,3,4916,03:00 - 04:59
springer,2012-03-07,5,0,18,18,4916,05:00 - 06:59
springer,2012-03-07,6,4,104,108,4916,05:00 - 06:59
